23.517	25.861	-2.908	2.005	3.834	1.863	3.801	0.000	0.546
23.152	25.274	-2.628	1.668	2.725	1.642	0.207	0.000	0.127
22.771	24.567	-2.366	1.091	2.297	1.651	5.199	0.000	0.113
22.461	25.013	-2.469	1.102	2.021	1.655	-1.326	0.000	0.076
22.037	16.596	-1.645	2.229	3.338	1.774	3.950	0.000	0.074
23.131	6.229	-0.477	1.074	1.646	1.306	4.507	0.000	0.073
22.431	24.441	-2.454	1.040	2.059	1.580	5.284	0.000	0.061
37.013	-6.435	-1.832	2.911	4.055	1.793	2.693	0.000	0.053
22.801	25.607	-2.511	1.805	3.320	1.551	4.872	0.000	0.052
22.992	6.612	-0.461	1.207	2.222	1.352	4.780	0.000	0.051
