16.361	-7.685	-1.161	3.725	5.795	2.163	3.795	0.000	0.549
19.696	9.678	-0.209	3.439	5.192	2.475	-0.348	0.000	0.519
59.121	15.949	-2.078	7.181	8.500	4.035	4.305	0.000	0.505
27.962	-1.815	-1.204	1.974	6.336	2.301	5.047	0.000	0.471
29.001	-1.325	-1.292	2.750	8.116	2.607	5.040	0.000	0.221
28.626	-2.870	-1.264	3.023	8.143	2.706	5.129	0.000	0.073
15.818	-9.100	-1.202	3.388	4.424	2.295	4.706	0.000	0.073
20.479	9.814	-0.261	3.728	7.096	2.498	3.076	0.000	0.058
59.280	13.820	-1.518	6.969	8.721	3.581	4.380	0.000	0.057
29.514	-0.375	-1.602	2.981	8.762	2.696	5.003	0.000	0.056
27.712	-1.650	-1.226	2.372	6.920	2.373	-0.683	0.000	0.056
