24.564	5.878	-0.880	3.093	5.308	2.399	-0.166	0.000	0.596
31.043	-6.302	-1.971	2.068	5.827	2.387	5.139	0.000	0.561
19.066	-10.624	-1.563	3.344	5.628	2.095	3.927	0.000	0.515
69.607	1.788	-2.831	1.455	2.469	1.366	4.602	0.000	0.431
64.789	6.286	-2.919	5.201	6.422	3.943	3.657	0.000	0.375
45.631	-2.817	-2.853	1.570	3.010	1.508	5.120	0.000	0.271
68.519	1.499	-2.973	0.631	1.433	1.467	-0.368	0.000	0.119
68.769	1.510	-3.077	0.677	1.427	1.425	-0.436	0.000	0.100
69.222	1.737	-3.300	1.063	2.163	1.479	3.323	0.000	0.097
31.965	12.738	0.382	1.764	3.356	1.428	2.407	0.000	0.097
18.317	-11.782	-1.647	3.234	3.750	2.221	5.045	0.000	0.092
68.674	1.168	-2.913	0.505	1.439	1.402	-0.191	0.000	0.068
32.042	-6.138	-1.930	2.844	7.653	2.416	5.133	0.000	0.063
64.783	6.764	-3.210	2.911	4.583	2.877	-0.093	0.000	0.058
68.632	2.327	-3.412	0.734	1.921	1.648	-0.591	0.000	0.057
68.532	2.091	-3.400	0.731	1.810	1.626	-0.532	0.000	0.057
69.091	1.286	-2.982	0.879	1.861	1.357	-0.302	0.000	0.055
24.717	6.044	-0.813	3.451	4.949	2.543	4.415	0.000	0.053
66.573	5.484	-3.341	3.948	6.550	3.171	3.724	0.000	0.053
