68.093	4.119	-3.718	2.266	4.488	1.620	0.590	0.000	0.735
27.706	21.088	-0.423	2.267	2.093	1.125	4.827	0.000	0.137
18.529	23.044	-0.671	2.136	2.073	1.165	4.947	0.000	0.104
68.618	10.804	-3.832	0.448	1.599	1.167	3.177	0.000	0.061
68.790	10.912	-4.145	0.467	1.692	1.133	3.144	0.000	0.057
70.037	10.925	-3.854	1.347	1.735	1.085	4.911	0.000	0.056
69.363	11.010	-3.658	0.902	1.692	0.982	4.556	0.000	0.056
69.992	11.351	-3.897	1.416	1.900	1.188	4.231	0.000	0.054
68.937	10.500	-3.957	0.521	1.532	1.224	-0.005	0.000	0.052
27.792	27.728	-0.491	2.161	2.260	1.521	-1.148	0.000	0.052
