7.241	-0.581	-1.520	1.756	3.177	1.478	4.746	0.000	0.876
10.369	14.392	-1.247	2.800	5.492	2.324	3.032	0.000	0.378
46.361	2.588	-2.838	1.859	4.554	2.180	3.015	0.000	0.141
11.453	13.616	-1.251	3.759	7.520	4.309	2.879	0.000	0.082
6.602	-0.598	-1.571	1.568	1.804	1.508	-0.980	0.000	0.074
52.687	24.290	-3.428	1.740	4.518	1.484	3.275	0.000	0.069
43.611	18.509	-3.357	1.901	4.426	1.698	2.961	0.000	0.065
16.008	-11.993	-0.891	3.382	5.009	1.914	4.901	0.000	0.064
11.184	14.244	-1.323	4.145	5.390	2.759	4.090	0.000	0.063
6.787	-0.128	-1.593	1.616	2.231	1.591	-1.062	0.000	0.054
