45.929	39.296	-4.375	2.017	3.872	2.133	3.400	0.000	0.439
46.066	38.634	-4.700	2.000	3.483	1.910	4.384	0.000	0.186
46.672	39.442	-4.267	2.639	4.009	2.240	3.984	0.000	0.170
46.054	38.326	-4.576	1.976	3.633	1.983	0.135	0.000	0.127
45.907	38.030	-4.380	1.893	3.125	1.646	1.486	0.000	0.084
45.280	39.343	-4.298	1.833	3.833	2.010	2.768	0.000	0.078
44.862	39.546	-4.314	2.015	2.587	1.744	-1.359	0.000	0.075
44.967	38.737	-4.614	1.896	2.021	1.636	-1.565	0.000	0.054
46.996	38.648	-4.930	2.343	4.403	2.001	1.099	0.000	0.054
11.948	-4.459	-2.087	1.623	3.606	1.792	5.056	0.000	0.053
