13.596	14.169	-0.665	2.357	2.533	1.184	4.615	0.000	0.418
44.239	-19.236	-0.796	1.841	4.433	1.733	0.061	0.000	0.169
26.886	20.475	-2.788	1.224	3.216	1.492	3.805	0.000	0.163
21.644	9.031	-1.197	1.835	2.960	1.234	-0.478	0.000	0.144
51.317	9.620	-3.392	1.677	4.043	1.434	3.364	0.000	0.130
5.943	3.786	-1.363	1.556	3.382	1.378	3.978	0.000	0.089
25.171	7.530	-1.546	2.286	2.239	1.230	4.543	0.000	0.088
12.948	14.232	-0.840	1.941	2.149	1.250	1.362	0.000	0.085
58.638	7.194	-2.479	6.393	8.184	9.455	1.067	0.000	0.066
13.452	13.419	-0.866	2.578	3.455	1.576	-0.253	0.000	0.061
55.834	7.317	-4.252	4.176	6.662	3.042	-0.089	0.000	0.052
