27.495	-5.621	-2.056	2.255	4.625	2.013	4.686	0.000	0.790
12.687	-15.583	-1.120	2.220	4.142	2.030	4.277	0.000	0.412
31.967	-5.711	-1.112	2.935	4.566	2.240	-0.176	0.000	0.315
47.737	12.847	-2.473	3.945	12.872	12.969	2.591	0.000	0.310
48.144	13.857	-1.961	4.678	11.007	11.261	3.108	0.000	0.273
12.976	11.112	-0.920	2.230	4.089	1.847	0.994	0.000	0.269
48.044	13.824	-2.320	3.824	12.556	11.729	2.151	0.000	0.233
12.470	-15.591	-1.076	2.569	4.089	1.822	0.074	0.000	0.163
48.063	14.128	-2.508	7.872	8.199	11.789	3.099	0.000	0.143
47.577	13.520	-2.443	4.566	12.045	10.759	4.761	0.000	0.129
12.860	10.337	-0.983	1.871	3.591	1.738	4.667	0.000	0.121
61.952	25.254	-4.734	2.821	4.020	2.847	4.193	0.000	0.101
27.186	-5.628	-1.995	3.479	4.154	1.878	-0.108	0.000	0.099
28.283	-6.668	-1.631	3.962	6.242	2.202	4.448	0.000	0.075
62.865	25.206	-4.947	2.862	3.848	2.905	3.919	0.000	0.069
32.937	-5.685	-1.641	3.743	5.549	2.692	-0.237	0.000	0.053
26.490	-5.770	-1.978	2.028	1.895	1.723	-1.248	0.000	0.050
