11.956	-7.587	-1.601	2.835	4.563	2.142	4.822	0.000	0.701
16.557	-8.241	-1.698	3.453	5.097	3.042	3.140	0.000	0.532
33.524	11.561	-1.779	4.962	10.567	9.867	6.119	0.000	0.354
33.482	11.662	-1.942	4.429	10.269	9.804	4.755	0.000	0.332
6.941	-10.698	-0.786	2.039	3.926	1.576	-0.612	0.000	0.218
33.819	11.849	-1.859	5.764	10.295	9.591	3.983	0.000	0.182
15.759	-18.313	-0.979	2.214	4.142	1.907	0.056	0.000	0.161
6.400	-9.485	-0.732	1.640	2.402	1.530	1.504	0.000	0.152
33.429	10.646	-2.472	5.535	10.934	9.968	-0.907	0.000	0.093
38.361	27.832	-3.693	2.140	4.866	2.057	0.108	0.000	0.078
12.550	-7.921	-1.787	4.077	4.638	2.058	3.234	0.000	0.069
