62.449	-22.996	-3.115	1.077	0.621	0.717	1.921	0.000	0.121
62.690	-23.110	-3.054	1.060	0.671	0.722	1.861	0.000	0.119
62.246	-22.835	-2.982	1.082	0.663	0.719	1.313	0.000	0.111
62.398	-22.569	-2.904	1.098	0.641	0.751	1.339	0.000	0.100
62.604	-22.881	-3.273	0.357	1.466	1.002	3.254	0.000	0.084
63.044	-23.128	-3.188	1.051	0.706	0.752	2.009	0.000	0.079
62.313	-22.906	-3.156	0.354	1.497	1.033	0.201	0.000	0.077
62.471	-22.926	-3.371	0.333	1.494	0.985	3.276	0.000	0.076
62.458	-23.311	-3.595	0.326	1.550	0.979	3.358	0.000	0.070
61.972	-23.094	-3.009	1.181	0.680	0.782	1.958	0.000	0.066
57.605	-19.201	-2.485	2.370	4.718	1.883	4.665	0.000	0.065
63.056	-23.452	-3.149	1.053	0.679	0.737	1.863	0.000	0.062
31.592	39.629	-0.509	2.584	5.270	1.665	3.744	0.000	0.059
62.868	-23.034	-3.284	0.360	1.523	1.049	3.557	0.000	0.057
