34.240	20.319	-0.033	2.037	4.302	1.732	4.725	0.000	0.915
35.111	-0.908	-0.656	1.684	3.278	1.421	5.095	0.000	0.576
33.505	17.036	-0.612	2.498	2.415	1.350	4.354	0.000	0.104
21.189	-10.284	-0.930	1.150	3.240	1.885	3.833	0.000	0.101
23.520	-28.899	-3.220	1.629	3.596	1.416	-0.469	0.000	0.090
23.277	-28.767	-3.250	1.723	3.725	1.702	5.063	0.000	0.084
21.528	-37.800	-3.907	2.059	4.184	1.996	4.883	0.000	0.072
19.739	-8.898	-0.563	2.495	3.608	1.538	3.680	0.000	0.064
34.898	21.349	-0.319	3.130	6.054	1.873	4.087	0.000	0.059
20.708	-10.041	-0.889	1.550	3.591	2.080	3.801	0.000	0.053
