15.242	-25.464	-0.253	0.777	2.443	1.625	4.816	0.000	0.446
15.875	-2.759	-0.918	2.075	2.305	1.151	4.466	0.000	0.193
15.292	-25.190	-0.423	1.023	2.914	1.529	4.871	0.000	0.137
30.053	-22.624	-1.838	2.353	4.288	2.310	-0.034	0.000	0.127
3.963	-4.785	-0.665	1.923	2.773	1.213	1.238	0.000	0.120
15.026	-25.705	-0.208	0.719	2.869	1.584	-0.154	0.000	0.082
29.835	-21.987	-2.050	1.984	3.633	1.755	5.169	0.000	0.080
15.146	-25.790	-0.209	0.839	2.648	1.593	4.725	0.000	0.074
30.981	-22.832	-1.755	2.673	6.064	4.362	3.452	0.000	0.065
30.503	-21.444	-1.867	2.102	4.465	3.676	1.729	0.000	0.052
