56.150	-28.312	-3.377	1.098	0.774	0.761	1.432	0.000	0.129
55.950	-28.795	-3.292	1.044	0.663	0.708	1.615	0.000	0.104
56.401	-28.292	-3.248	1.085	0.742	0.726	1.427	0.000	0.094
56.474	-28.652	-3.444	0.346	1.537	1.066	0.505	0.000	0.091
56.462	-28.303	-3.295	0.353	1.490	1.002	0.304	0.000	0.091
56.408	-28.792	-3.256	1.059	0.645	0.686	1.606	0.000	0.080
56.657	-28.112	-3.636	0.315	1.542	0.999	0.248	0.000	0.076
18.444	5.068	-0.876	1.535	3.000	1.498	3.505	0.000	0.072
56.164	-28.771	-3.241	1.146	0.707	0.728	1.401	0.000	0.071
56.015	-28.755	-3.405	0.311	1.595	0.989	0.464	0.000	0.071
56.259	-28.612	-3.439	0.338	1.663	0.985	0.324	0.000	0.068
56.750	-28.314	-3.875	0.416	1.538	1.136	0.265	0.000	0.067
18.305	4.178	-1.057	1.740	2.394	1.533	3.029	0.000	0.066
56.071	-29.029	-3.369	1.047	0.612	0.689	1.515	0.000	0.062
57.288	-28.324	-3.715	1.163	1.187	0.969	1.227	0.000	0.060
57.206	-28.685	-3.528	1.181	0.993	0.896	1.499	0.000	0.060
56.481	-27.816	-3.726	0.403	1.501	1.111	3.291	0.000	0.059
56.670	-28.262	-3.350	1.033	0.696	0.707	1.574	0.000	0.058
57.525	-28.578	-3.524	1.079	1.015	0.878	1.370	0.000	0.058
56.688	-28.759	-3.384	1.100	0.672	0.752	1.768	0.000	0.056
57.245	-19.794	-3.199	0.980	0.750	0.758	1.586	0.000	0.054
56.553	-29.264	-3.576	1.224	0.722	0.731	1.498	0.000	0.054
56.214	-28.267	-3.414	0.394	1.607	0.994	0.204	0.000	0.051
56.942	-19.792	-3.222	1.018	0.745	0.769	1.638	0.000	0.051
56.817	-29.118	-3.555	1.079	0.723	0.733	1.432	0.000	0.050
56.889	-28.567	-4.022	0.409	1.580	1.108	0.350	0.000	0.050
57.336	-20.222	-3.178	1.030	0.791	0.770	1.751	0.000	0.050
