55.656	-32.586	-2.874	1.144	0.539	0.706	1.426	0.000	0.306
56.070	-32.300	-3.062	1.090	0.540	0.685	1.395	0.000	0.304
55.858	-32.257	-3.044	1.127	0.527	0.675	1.413	0.000	0.299
56.214	-32.394	-3.362	0.337	1.464	0.990	0.423	0.000	0.278
56.263	-32.691	-3.194	1.103	0.656	0.776	1.778	0.000	0.266
55.491	-32.329	-2.950	1.258	0.556	0.703	1.534	0.000	0.253
55.889	-32.714	-2.889	1.102	0.529	0.703	2.213	0.000	0.240
55.951	-32.424	-3.213	0.373	1.479	1.003	0.340	0.000	0.233
56.061	-32.788	-2.868	1.068	0.574	0.711	2.037	0.000	0.225
55.673	-32.905	-2.900	1.144	0.584	0.704	1.956	0.000	0.216
56.406	-32.382	-3.522	0.378	1.500	1.018	0.551	0.000	0.191
56.498	-32.574	-3.246	1.067	0.868	0.807	1.823	0.000	0.187
55.493	-32.764	-2.890	1.199	0.556	0.735	2.141	0.000	0.186
42.222	4.197	-2.853	2.468	4.037	1.658	0.075	0.000	0.171
56.201	-32.446	-3.148	1.104	0.651	0.757	1.841	0.000	0.169
56.053	-32.552	-3.165	0.352	1.546	1.001	3.536	0.000	0.164
56.479	-32.967	-3.169	1.172	0.744	0.787	2.122	0.000	0.161
56.381	-32.299	-3.216	1.031	0.707	0.776	1.857	0.000	0.153
55.790	-32.492	-3.084	0.363	1.310	0.960	0.075	0.000	0.139
19.125	-13.089	-1.320	2.629	3.917	1.397	0.212	0.000	0.112
55.505	-32.072	-3.106	1.103	0.695	0.761	1.095	0.000	0.109
55.620	-32.820	-3.215	0.340	1.348	1.006	-0.122	0.000	0.108
56.085	-32.055	-3.138	1.100	0.575	0.762	0.990	0.000	0.107
55.499	-32.577	-2.857	0.354	1.376	0.972	0.198	0.000	0.105
55.610	-32.614	-3.058	0.335	1.424	0.968	0.241	0.000	0.098
56.656	-32.617	-3.534	0.476	1.727	1.019	0.443	0.000	0.092
54.779	-32.462	-3.208	1.152	0.974	0.935	1.727	0.000	0.082
56.222	-31.862	-3.165	1.050	0.608	0.744	1.044	0.000	0.081
54.861	-31.535	-4.206	0.522	1.576	1.111	-0.819	0.000	0.081
56.579	-32.396	-3.460	0.458	1.646	1.085	0.462	0.000	0.073
55.984	-32.932	-3.171	0.349	1.463	1.055	3.554	0.000	0.069
55.288	-32.494	-3.021	0.433	1.332	0.924	3.060	0.000	0.068
56.234	-31.942	-3.385	0.403	1.501	1.117	3.465	0.000	0.065
56.346	-32.752	-3.445	0.416	1.577	1.121	3.600	0.000	0.063
54.965	-32.956	-3.106	1.191	0.897	0.838	2.026	0.000	0.057
55.786	-32.108	-3.367	0.346	1.310	0.987	0.076	0.000	0.055
55.958	-31.935	-3.461	0.396	1.523	1.088	0.235	0.000	0.051
