19.185	-13.035	-1.448	2.666	4.108	1.579	0.381	0.000	0.170
56.254	-32.503	-3.437	0.429	1.593	1.152	3.495	0.000	0.135
55.908	-32.595	-3.376	0.361	1.555	1.139	3.187	0.000	0.098
56.015	-32.440	-3.282	0.434	1.553	1.158	3.499	0.000	0.095
55.794	-32.414	-3.263	0.623	0.938	0.887	1.757	0.000	0.089
55.824	-32.833	-3.200	0.769	0.812	0.810	2.085	0.000	0.082
56.298	-32.690	-3.183	0.701	0.907	0.874	2.072	0.000	0.070
42.042	4.255	-2.624	2.509	4.812	1.792	3.023	0.000	0.069
56.153	-32.394	-3.196	0.826	1.126	0.918	4.845	0.000	0.065
20.125	-13.071	-1.549	3.210	5.457	2.249	0.228	0.000	0.061
56.407	-32.949	-3.445	0.469	1.666	1.132	3.693	0.000	0.061
55.571	-32.695	-3.154	0.824	0.820	0.879	2.176	0.000	0.060
56.490	-32.602	-3.476	0.446	1.573	1.213	3.726	0.000	0.057
