19.693	0.318	-1.803	1.845	3.324	1.921	4.770	0.000	0.950
59.562	-2.718	-3.385	1.722	3.001	1.266	4.798	0.000	0.667
22.500	-6.609	-1.733	2.371	4.434	2.350	4.835	0.000	0.533
23.722	-7.176	-1.383	2.769	7.252	2.980	4.880	0.000	0.314
58.494	-2.503	-3.470	1.279	0.974	1.666	-1.025	0.000	0.144
22.012	-7.087	-1.615	2.530	4.311	2.130	-0.172	0.000	0.087
24.713	-6.693	-1.272	2.686	7.781	2.592	4.946	0.000	0.085
58.653	-2.774	-3.407	1.631	1.245	1.481	-0.997	0.000	0.071
22.678	-6.641	-1.848	2.970	5.407	2.521	-0.216	0.000	0.070
19.054	0.399	-1.861	1.708	1.765	2.047	-0.683	0.000	0.054
23.659	-7.574	-1.620	3.508	8.002	2.836	3.174	0.000	0.053
