24.529	-0.561	-1.413	1.942	3.446	1.896	4.676	0.000	0.954
42.211	-8.312	-1.803	1.896	3.177	1.745	4.945	0.000	0.728
41.001	-8.097	-1.940	0.725	1.687	1.738	0.294	0.000	0.305
41.351	-8.343	-1.685	0.881	1.809	1.723	3.412	0.000	0.171
43.156	-8.282	-2.259	2.498	5.122	2.858	4.800	0.000	0.107
41.878	-8.344	-1.722	1.575	2.455	1.817	-0.166	0.000	0.097
40.736	-7.395	-1.677	0.694	1.884	1.699	3.374	0.000	0.086
26.006	0.679	-1.800	2.618	6.644	2.801	4.520	0.000	0.084
41.492	-8.405	-1.600	1.530	1.963	1.573	4.824	0.000	0.060
42.741	-8.375	-1.904	2.997	4.553	2.419	-0.472	0.000	0.051
