21.401	6.652	-1.851	1.979	4.478	1.542	1.563	0.000	0.969
4.307	6.293	-0.787	1.729	3.130	1.415	4.757	0.000	0.784
10.149	6.381	-1.414	2.114	5.562	2.396	4.790	0.000	0.690
61.327	6.280	-3.009	1.373	2.056	1.084	4.456	0.000	0.520
26.738	6.287	-2.192	1.387	3.357	1.622	4.572	0.000	0.360
52.600	-17.881	-1.019	1.716	3.064	1.203	4.553	0.000	0.274
61.041	5.969	-2.991	1.368	1.198	0.931	4.322	0.000	0.262
11.746	6.742	-1.805	2.824	8.154	2.762	4.725	0.000	0.196
60.408	5.935	-3.124	0.454	1.517	1.174	-0.138	0.000	0.195
60.708	6.099	-2.867	1.186	0.939	0.966	1.351	0.000	0.155
60.564	5.882	-3.197	0.485	1.460	1.237	-0.317	0.000	0.115
60.728	6.047	-3.030	0.526	1.555	1.145	-0.118	0.000	0.106
60.679	5.647	-2.611	1.247	0.946	1.021	1.745	0.000	0.103
60.374	6.021	-2.520	1.047	0.750	0.955	1.356	0.000	0.091
60.545	6.179	-3.265	0.527	1.494	1.357	-0.427	0.000	0.087
7.024	-4.821	-1.258	2.028	4.718	1.594	-0.101	0.000	0.086
60.233	5.944	-2.918	0.411	1.436	1.172	3.063	0.000	0.083
50.553	7.652	-0.090	1.712	3.152	1.203	1.542	0.000	0.082
60.368	5.494	-1.860	1.248	0.917	1.085	1.618	0.000	0.063
60.051	6.362	-3.280	0.449	1.559	1.305	2.698	0.000	0.061
58.872	5.889	-2.093	0.839	0.943	1.500	-0.831	0.000	0.058
8.773	7.021	-1.267	2.194	4.279	1.860	2.976	0.000	0.056
