16.459	-2.818	-1.292	1.862	4.027	1.693	4.349	0.000	0.973
12.245	10.682	-1.647	1.993	3.949	1.895	3.798	0.000	0.204
19.108	12.340	-1.959	2.179	3.594	1.672	4.361	0.000	0.142
8.229	-4.240	-1.207	1.544	3.077	1.417	-0.786	0.000	0.132
17.374	-9.825	-1.487	3.338	10.934	2.821	4.973	0.000	0.131
18.473	10.490	-1.911	1.557	2.968	1.680	4.528	0.000	0.121
32.102	37.849	-0.403	2.012	3.989	1.437	3.122	0.000	0.104
21.836	5.213	-1.584	2.591	4.141	1.349	4.977	0.000	0.078
18.418	10.780	-2.043	1.667	3.103	1.691	3.386	0.000	0.066
4.707	6.078	-1.031	1.874	5.302	1.728	3.784	0.000	0.066
14.549	-8.827	-1.399	3.040	9.007	2.561	4.770	0.000	0.065
29.879	17.193	-1.125	1.429	1.551	1.658	-0.799	0.000	0.056
12.039	9.816	-1.273	1.627	2.866	1.594	4.542	0.000	0.051
8.497	-3.808	-1.373	1.586	2.755	1.502	5.165	0.000	0.051
