21.338	8.262	-1.620	2.004	4.441	1.663	1.479	0.000	0.963
42.587	8.311	-2.603	1.953	3.570	1.556	4.720	0.000	0.937
8.141	7.548	-1.276	2.119	4.762	1.584	1.480	0.000	0.933
68.818	8.883	-2.758	1.743	3.011	1.216	4.711	0.000	0.768
13.561	7.882	-1.339	2.344	4.176	1.611	4.529	0.000	0.330
2.454	-3.850	-0.338	0.581	2.792	1.114	2.933	0.000	0.237
25.568	-22.974	-0.897	3.071	3.066	1.554	4.568	0.000	0.145
39.918	8.115	-2.031	5.534	9.855	9.040	-0.346	0.000	0.108
2.432	-3.777	-0.440	0.597	2.337	1.195	2.045	0.000	0.080
68.223	8.350	-2.890	1.884	1.649	1.162	1.716	0.000	0.072
4.060	6.769	-0.602	0.655	2.580	1.219	3.636	0.000	0.070
2.528	-4.059	-0.391	0.566	2.264	1.196	1.964	0.000	0.069
67.676	8.661	-3.085	0.911	1.614	1.383	2.940	0.000	0.065
4.146	7.052	-0.701	0.746	2.585	1.220	1.020	0.000	0.061
2.563	-3.687	-0.386	0.610	2.571	1.115	1.752	0.000	0.061
2.684	-3.937	-0.413	0.606	2.582	1.156	2.858	0.000	0.060
67.726	9.057	-3.185	0.934	1.701	1.503	2.738	0.000	0.059
2.399	-3.447	-0.535	0.679	2.336	1.115	1.804	0.000	0.057
67.568	8.289	-3.091	0.814	1.663	1.403	2.878	0.000	0.052
21.325	8.068	-1.700	2.576	4.606	1.684	3.037	0.000	0.052
8.183	7.451	-1.235	2.746	4.770	1.675	0.149	0.000	0.050
39.255	9.434	-2.401	2.549	7.523	7.696	2.997	0.000	0.050
