36.437	-16.530	-2.008	1.952	4.380	2.005	-0.064	0.000	0.909
26.793	0.824	-2.167	1.837	3.333	1.287	1.409	0.000	0.591
44.434	8.365	-3.705	3.428	7.608	2.496	2.415	0.000	0.414
14.311	7.458	-1.237	1.894	4.111	1.706	2.522	0.000	0.339
14.542	-24.240	-0.688	2.077	2.306	1.196	-0.325	0.000	0.113
15.035	8.131	-1.610	2.997	4.195	2.049	3.860	0.000	0.063
14.957	6.375	-1.372	1.819	4.387	1.741	-0.372	0.000	0.060
67.880	5.918	-4.936	1.674	3.471	1.663	4.612	0.000	0.054
37.322	-16.130	-2.333	3.086	6.676	3.138	0.304	0.000	0.053
50.353	1.298	-4.851	2.676	4.711	3.668	-0.961	0.000	0.051
