27.051	0.902	-2.067	1.941	4.019	1.257	1.382	0.000	0.920
36.539	-16.660	-2.053	2.087	4.578	1.980	-0.073	0.000	0.874
44.448	8.501	-3.739	3.265	7.717	2.570	2.432	0.000	0.438
14.543	7.019	-1.299	1.781	3.992	1.712	2.573	0.000	0.219
48.862	39.191	-4.097	11.084	6.287	12.736	3.474	0.000	0.100
37.853	-15.741	-2.504	4.620	7.671	6.825	3.618	0.000	0.081
62.581	15.473	-2.347	2.678	5.914	2.338	5.375	0.000	0.062
67.859	5.861	-4.826	1.840	3.326	1.585	4.422	0.000	0.061
50.713	-1.117	-4.574	2.959	3.378	2.573	4.494	0.000	0.054
50.283	38.385	-4.176	10.750	6.106	13.777	1.409	0.000	0.051
