36.426	-16.588	-1.957	1.928	4.430	2.030	-0.069	0.000	0.888
26.772	0.838	-2.070	1.789	3.215	1.236	1.431	0.000	0.674
44.492	8.266	-3.629	3.329	7.947	2.600	2.413	0.000	0.459
14.261	7.516	-1.231	1.871	4.108	1.773	2.515	0.000	0.345
37.886	39.269	-4.982	1.829	3.268	1.639	4.160	0.000	0.177
37.781	-15.826	-2.255	4.199	7.317	5.861	3.547	0.000	0.081
67.857	5.905	-4.983	1.705	3.289	1.528	4.526	0.000	0.069
49.245	39.432	-3.569	8.206	8.647	13.263	1.029	0.000	0.056
15.183	8.218	-1.972	2.862	5.413	2.250	-0.120	0.000	0.055
49.753	37.428	-4.243	9.507	5.494	10.987	3.372	0.000	0.053
14.669	-24.388	-0.605	1.882	2.256	1.165	2.776	0.000	0.052
