41.111	-17.268	-3.452	1.882	3.732	1.657	3.118	0.000	0.530
26.469	7.357	-2.600	2.466	4.034	1.712	2.077	0.000	0.176
25.471	16.254	-0.764	2.704	4.657	1.576	3.507	0.000	0.091
70.082	-22.396	-4.962	1.485	1.921	1.159	4.896	0.000	0.088
15.298	-10.992	-1.497	2.066	2.749	1.611	1.543	0.000	0.088
68.442	-22.041	-4.897	1.236	1.281	1.386	2.065	0.000	0.075
27.175	7.816	-2.342	5.162	6.743	4.880	5.530	0.000	0.074
27.636	8.497	-2.466	4.088	4.227	2.256	2.345	0.000	0.073
15.755	21.832	-1.251	2.671	3.999	1.815	4.626	0.000	0.072
14.937	13.386	-1.291	1.936	3.680	1.762	1.042	0.000	0.068
13.994	14.335	-1.041	2.642	4.229	1.628	-0.498	0.000	0.063
68.552	-22.563	-4.904	1.205	1.136	1.404	-0.987	0.000	0.061
