25.740	-39.405	-2.625	3.986	9.600	10.040	1.131	0.000	0.169
40.746	-39.365	-4.778	3.072	4.853	3.993	4.675	0.000	0.139
33.018	-39.550	-3.669	4.496	8.703	4.300	3.995	0.000	0.134
26.284	-39.670	-2.184	5.354	10.230	8.515	3.448	0.000	0.127
36.165	-19.463	-3.553	3.497	8.357	2.858	-0.004	0.000	0.114
35.625	-6.151	-2.551	3.450	7.530	2.753	-0.169	0.000	0.104
41.791	-26.224	-4.667	1.585	2.931	1.700	4.500	0.000	0.095
35.908	-23.045	-3.728	3.336	8.338	2.980	3.102	0.000	0.094
18.766	14.617	-0.836	3.364	9.781	2.859	4.981	0.000	0.076
32.600	-38.131	-4.886	5.007	7.354	3.542	3.546	0.000	0.075
35.344	-9.271	-2.918	3.442	8.573	2.783	-0.097	0.000	0.075
28.943	-39.673	-2.808	4.101	11.831	10.327	1.330	0.000	0.072
36.700	-21.938	-3.664	3.512	7.726	2.984	2.992	0.000	0.071
35.653	-12.188	-3.086	3.508	8.018	2.676	-0.058	0.000	0.066
37.471	-39.599	-3.254	5.113	7.609	9.818	0.442	0.000	0.064
16.290	14.840	-0.722	3.370	8.504	2.851	4.933	0.000	0.060
36.465	-16.990	-3.265	3.256	7.584	2.916	3.043	0.000	0.056
33.317	-37.437	-4.368	2.967	5.963	4.120	0.852	0.000	0.055
39.577	-38.976	-4.982	3.460	4.404	4.247	4.089	0.000	0.052
26.138	-38.667	-2.742	3.465	12.828	10.659	1.501	0.000	0.050
