67.709	18.640	-3.402	0.368	1.725	1.092	3.455	0.000	0.079
67.703	19.008	-3.243	0.371	1.679	1.049	0.209	0.000	0.072
68.328	18.974	-3.194	1.215	1.243	1.038	1.110	0.000	0.068
67.957	18.462	-3.252	1.156	1.158	0.967	1.439	0.000	0.068
67.692	18.284	-3.279	1.202	1.089	0.946	1.368	0.000	0.065
67.540	18.860	-3.161	0.400	1.663	1.090	0.238	0.000	0.061
67.792	18.112	-3.411	0.401	1.782	1.089	3.628	0.000	0.060
67.987	18.600	-3.578	0.470	1.742	1.209	0.549	0.000	0.059
31.405	21.830	-2.293	1.428	3.535	1.576	4.173	0.000	0.058
52.684	-9.894	-3.839	10.654	4.907	12.064	2.159	0.000	0.056
67.877	18.901	-3.447	0.490	1.578	1.136	0.418	0.000	0.054
