65.536	28.214	-2.704	1.005	1.503	1.010	4.471	0.000	0.252
34.646	39.398	-4.892	3.654	3.132	3.172	3.103	0.000	0.209
65.288	28.039	-2.913	0.504	1.546	1.218	3.226	0.000	0.170
65.000	27.954	-2.859	0.448	1.502	1.143	3.176	0.000	0.158
65.447	27.932	-3.091	0.543	1.678	1.191	3.143	0.000	0.135
65.234	28.175	-2.834	0.700	1.203	0.999	4.971	0.000	0.123
64.978	28.427	-3.634	0.436	1.634	1.149	3.147	0.000	0.120
66.098	28.098	-3.312	1.212	1.398	1.159	4.760	0.000	0.115
64.612	28.048	-3.333	0.384	1.438	1.086	-0.175	0.000	0.101
65.151	28.186	-2.977	0.480	1.646	1.251	3.152	0.000	0.099
65.682	27.776	-2.852	1.135	1.287	1.037	4.740	0.000	0.083
65.275	27.587	-3.199	0.486	1.677	1.190	3.364	0.000	0.079
64.737	28.171	-3.092	0.412	1.440	1.164	-0.112	0.000	0.074
65.577	28.720	-3.169	0.998	1.524	0.978	4.414	0.000	0.071
65.955	28.565	-3.363	1.274	1.688	1.228	4.178	0.000	0.068
64.466	28.773	-4.132	0.449	1.598	1.130	-0.333	0.000	0.061
64.869	27.563	-3.230	0.598	1.940	1.688	3.174	0.000	0.059
65.119	28.433	-3.046	0.742	1.196	0.912	4.535	0.000	0.058
58.721	21.998	-4.873	2.143	7.307	5.951	2.363	0.000	0.056
33.868	38.561	-4.732	3.249	2.120	3.337	2.241	0.000	0.053
35.115	37.521	-4.973	2.308	2.837	2.776	-1.395	0.000	0.053
64.952	27.220	-3.227	0.708	2.301	1.909	3.412	0.000	0.050
